id30	organism	protein_id	transcript_id	cds_start	cds_end	protein_desc	transcript_desc
XP_006885282.1|XM_00688_e7e215	Elephantulus edwardii	XP_006885282.1	XM_006885220.1:10-2910	0	2898	XP_006885282.1 ANPEP [organism=Elephantulus edwardii] [GeneID=102844725]	XM_006885220.1:10-2910 ANPEP [organism=Elephantulus edwardii] [GeneID=102844725] [region=cds]
XP_032201393.1|XM_03234_8b125b	Mustela erminea	XP_032201393.1	XM_032345502.1:227-3169	0	2940	XP_032201393.1 ANPEP [organism=Mustela erminea] [GeneID=116592005]	XM_032345502.1:227-3169 ANPEP [organism=Mustela erminea] [GeneID=116592005] [region=cds]
XP_068413781.1|XM_06855_45fe53	Eschrichtius robustus	XP_068413781.1	XM_068557680.1:484-3420	0	2934	XP_068413781.1 ANPEP [organism=Eschrichtius robustus] [GeneID=137773185]	XM_068557680.1:484-3420 ANPEP [organism=Eschrichtius robustus] [GeneID=137773185] [region=cds]
XP_042331729.1|XM_04247_554736	Sceloporus undulatus	XP_042331729.1	XM_042475795.1:2897-5869	0	2970	XP_042331729.1 ANPEP [organism=Sceloporus undulatus] [GeneID=121934885]	XM_042475795.1:2897-5869 ANPEP [organism=Sceloporus undulatus] [GeneID=121934885] [transcript=X1] [region=cds]
XP_028017811.2|XM_02816_ec378c	Balaenoptera acutorostrata	XP_028017811.2	XM_028162010.2:356-3283	0	2925	XP_028017811.2 ANPEP [organism=Balaenoptera acutorostrata] [GeneID=103005236]	XM_028162010.2:356-3283 ANPEP [organism=Balaenoptera acutorostrata] [GeneID=103005236] [region=cds]
XP_015284404.1|XM_01542_866d12	Gekko japonicus	XP_015284404.1	XM_015428918.1:426-3431	0	3003	XP_015284404.1 ANPEP [organism=Gekko japonicus] [GeneID=107125496]	XM_015428918.1:426-3431 ANPEP [organism=Gekko japonicus] [GeneID=107125496] [transcript=X1] [region=cds]
XP_040426085.1|XM_04057_67a51b	Cygnus olor	XP_040426085.1	XM_040570151.1:1-2919	0	2916	XP_040426085.1 ANPEP [organism=Cygnus olor] [GeneID=121076100]	XM_040570151.1:1-2919 ANPEP [organism=Cygnus olor] [GeneID=121076100] [region=cds]
XP_019495552.1|XM_01964_9f21e0	Hipposideros armiger	XP_019495552.1	XM_019640007.1:744-3665	0	2919	XP_019495552.1 ANPEP [organism=Hipposideros armiger] [GeneID=109381406]	XM_019640007.1:744-3665 ANPEP [organism=Hipposideros armiger] [GeneID=109381406] [transcript=X1] [region=cds]
XP_030811468.1|XM_03095_0a3fca	Camarhynchus parvulus	XP_030811468.1	XM_030955608.1:413-3316	0	2901	XP_030811468.1 ANPEP [organism=Camarhynchus parvulus] [GeneID=115907617]	XM_030955608.1:413-3316 ANPEP [organism=Camarhynchus parvulus] [GeneID=115907617] [transcript=X1] [region=cds]
XP_041508649.1|XM_04165_bc1160	Microtus oregoni	XP_041508649.1	XM_041652715.1:120-3020	0	2898	XP_041508649.1 Anpep [organism=Microtus oregoni] [GeneID=121448584]	XM_041652715.1:120-3020 Anpep [organism=Microtus oregoni] [GeneID=121448584] [region=cds]
XP_062998822.1|XM_06314_00ed8c	Elgaria multicarinata webbii	XP_062998822.1	XM_063142752.1:386-3274	0	2886	XP_062998822.1 ANPEP [organism=Elgaria multicarinata webbii] [GeneID=134409812]	XM_063142752.1:386-3274 ANPEP [organism=Elgaria multicarinata webbii] [GeneID=134409812] [transcript=X1] [region=cds]
XP_045308307.1|XM_04545_24b0f7	Leopardus geoffroyi	XP_045308307.1	XM_045452351.1:427-3330	0	2901	XP_045308307.1 ANPEP [organism=Leopardus geoffroyi] [GeneID=123584471]	XM_045452351.1:427-3330 ANPEP [organism=Leopardus geoffroyi] [GeneID=123584471] [region=cds]
XP_053437851.1|XM_05358_5a045c	Nycticebus coucang	XP_053437851.1	XM_053581876.1:44-2932	0	2886	XP_053437851.1 ANPEP [organism=Nycticebus coucang] [GeneID=128579758]	XM_053581876.1:44-2932 ANPEP [organism=Nycticebus coucang] [GeneID=128579758] [region=cds]
XP_036133941.1|XM_03627_139beb	Molossus molossus	XP_036133941.1	XM_036278048.1:197-3100	0	2901	XP_036133941.1 ANPEP [organism=Molossus molossus] [GeneID=118640960]	XM_036278048.1:197-3100 ANPEP [organism=Molossus molossus] [GeneID=118640960] [region=cds]
XP_051837055.1|XM_05198_24bb18	Antechinus flavipes	XP_051837055.1	XM_051981095.1:206-3100	0	2892	XP_051837055.1 ANPEP [organism=Antechinus flavipes] [GeneID=127551395]	XM_051981095.1:206-3100 ANPEP [organism=Antechinus flavipes] [GeneID=127551395] [region=cds]
XP_065590210.1|XM_06573_5b6b20	Cyrtonyx montezumae	XP_065590210.1	XM_065734138.1:303-3200	0	2895	XP_065590210.1 ANPEP [organism=Cyrtonyx montezumae] [GeneID=136047109]	XM_065734138.1:303-3200 ANPEP [organism=Cyrtonyx montezumae] [GeneID=136047109] [region=cds]
XP_004852832.1|XM_00485_1154a8	Heterocephalus glaber	XP_004852832.1	XM_004852775.3:197-3094	0	2895	XP_004852832.1 Anpep [organism=Heterocephalus glaber] [GeneID=101706035]	XM_004852775.3:197-3094 Anpep [organism=Heterocephalus glaber] [GeneID=101706035] [region=cds]
XP_029335742.1|XM_02947_c53bf6	Mus caroli	XP_029335742.1	XM_029479882.1:235-3135	0	2898	XP_029335742.1 Anpep [organism=Mus caroli] [GeneID=110298616]	XM_029479882.1:235-3135 Anpep [organism=Mus caroli] [GeneID=110298616] [region=cds]
XP_032905953.1|XM_03305_791255	Amblyraja radiata	XP_032905953.1	XM_033050062.1:145-3105	0	2958	XP_032905953.1 anpep [organism=Amblyraja radiata] [GeneID=116991440]	XM_033050062.1:145-3105 anpep [organism=Amblyraja radiata] [GeneID=116991440] [region=cds]
XP_026243931.1|XM_02638_afedd3	Urocitellus parryii	XP_026243931.1	XM_026388146.1:185-3088	0	2901	XP_026243931.1 Anpep [organism=Urocitellus parryii] [GeneID=113182310]	XM_026388146.1:185-3088 Anpep [organism=Urocitellus parryii] [GeneID=113182310] [region=cds]
XP_041895440.1|XM_04203_8bcad3	Corvus kubaryi	XP_041895440.1	XM_042039506.1:560-3457	0	2895	XP_041895440.1 ANPEP [organism=Corvus kubaryi] [GeneID=121669910]	XM_042039506.1:560-3457 ANPEP [organism=Corvus kubaryi] [GeneID=121669910] [region=cds]
XP_069654845.1|XM_06979_ffdc02	Haliaeetus albicilla	XP_069654845.1	XM_069798744.1:939-3890	0	2949	XP_069654845.1 ANPEP [organism=Haliaeetus albicilla] [GeneID=138688103]	XM_069798744.1:939-3890 ANPEP [organism=Haliaeetus albicilla] [GeneID=138688103] [transcript=X1] [region=cds]
XP_051062574.1|XM_05120_dde653	Phodopus roborovskii	XP_051062574.1	XM_051206617.1:223-3129	0	2904	XP_051062574.1 Anpep [organism=Phodopus roborovskii] [GeneID=127238156]	XM_051206617.1:223-3129 Anpep [organism=Phodopus roborovskii] [GeneID=127238156] [region=cds]
XP_070619155.1|XM_07076_e89539	Erythrolamprus reginae	XP_070619155.1	XM_070763054.1:910-3855	0	2943	XP_070619155.1 ANPEP [organism=Erythrolamprus reginae] [GeneID=139173326]	XM_070763054.1:910-3855 ANPEP [organism=Erythrolamprus reginae] [GeneID=139173326] [transcript=X1] [region=cds]
XP_075202029.1|XM_07534_6aed55	Anomaloglossus baeobatrachus	XP_075202029.1	XM_075345914.1:441-3329	0	2886	XP_075202029.1 ANPEP [organism=Anomaloglossus baeobatrachus] [GeneID=142303984]	XM_075345914.1:441-3329 ANPEP [organism=Anomaloglossus baeobatrachus] [GeneID=142303984] [region=cds]
XP_049668552.1|XM_04981_5e3b6a	Astur gentilis	XP_049668552.1	XM_049812595.1:685-3813	0	3126	XP_049668552.1 ANPEP [organism=Astur gentilis] [GeneID=126043762] [isoform=X1]	XM_049812595.1:685-3813 ANPEP [organism=Astur gentilis] [GeneID=126043762] [transcript=X1] [region=cds]
XP_074772925.1|XM_07491_0d3fbf	Athene noctua	XP_074772925.1	XM_074916824.1:480-3416	0	2934	XP_074772925.1 ANPEP [organism=Athene noctua] [GeneID=141965357] [isoform=X1]	XM_074916824.1:480-3416 ANPEP [organism=Athene noctua] [GeneID=141965357] [transcript=X1] [region=cds]
XP_010715973.1|XM_01071_ad1228	Meleagris gallopavo	XP_010715973.1	XM_010717671.3:1-2886	0	2883	XP_010715973.1 ANPEP [organism=Meleagris gallopavo] [GeneID=100303689]	XM_010717671.3:1-2886 ANPEP [organism=Meleagris gallopavo] [GeneID=100303689] [region=cds]
XP_011377952.1|XM_01137_27c128	Pteropus vampyrus	XP_011377952.1	XM_011379650.2:206-3145	0	2937	XP_011377952.1 ANPEP [organism=Pteropus vampyrus] [GeneID=105305185]	XM_011379650.2:206-3145 ANPEP [organism=Pteropus vampyrus] [GeneID=105305185] [region=cds]
XP_032051196.1|XM_03219_796c67	Aythya fuligula	XP_032051196.1	XM_032195305.1:540-3431	0	2889	XP_032051196.1 ANPEP [organism=Aythya fuligula] [GeneID=116493737]	XM_032195305.1:540-3431 ANPEP [organism=Aythya fuligula] [GeneID=116493737] [transcript=X1] [region=cds]
XP_011750546.2|XM_01175_26c051	Macaca nemestrina	XP_011750546.2	XM_011752244.2:226-3132	0	2904	XP_011750546.2 ANPE [organism=Macaca nemestrina] [GeneID=105488318]	XM_011752244.2:226-3132 ANPE [organism=Macaca nemestrina] [GeneID=105488318] [region=cds]
XP_045864142.1|XM_04600_eedf36	Meles meles	XP_045864142.1	XM_046008186.1:41-3001	0	2958	XP_045864142.1 ANPEP [organism=Meles meles] [GeneID=123943833]	XM_046008186.1:41-3001 ANPEP [organism=Meles meles] [GeneID=123943833] [region=cds]
XP_061450868.1|XM_06159_aa02e5	Rhineura floridana	XP_061450868.1	XM_061594884.1:1072-3987	0	2913	XP_061450868.1 ANPEP [organism=Rhineura floridana] [GeneID=133369587]	XM_061594884.1:1072-3987 ANPEP [organism=Rhineura floridana] [GeneID=133369587] [transcript=X1] [region=cds]
XP_041274984.1|XM_04141_ad1745	Onychostruthus taczanowskii	XP_041274984.1	XM_041419050.1:919-4488	0	3567	XP_041274984.1 ANPEP [organism=Onychostruthus taczanowskii] [GeneID=121343668] [isoform=X1]	XM_041419050.1:919-4488 ANPEP [organism=Onychostruthus taczanowskii] [GeneID=121343668] [transcript=X1] [region=cds]
XP_025896398.1|XM_02604_44a65b	Nothoprocta perdicaria	XP_025896398.1	XM_026040613.1:110-2998	0	2886	XP_025896398.1 ANPEP [organism=Nothoprocta perdicaria] [GeneID=112948361]	XM_026040613.1:110-2998 ANPEP [organism=Nothoprocta perdicaria] [GeneID=112948361] [region=cds]
XP_035168096.1|XM_03531_633c5e	Oxyura jamaicensis	XP_035168096.1	XM_035312205.1:619-3507	0	2886	XP_035168096.1 ANPEP [organism=Oxyura jamaicensis] [GeneID=118157742]	XM_035312205.1:619-3507 ANPEP [organism=Oxyura jamaicensis] [GeneID=118157742] [transcript=X1] [region=cds]
XP_072790070.1|XM_07293_1d44c8	Taeniopygia guttata	XP_072790070.1	XM_072933969.1:441-3431	0	2988	XP_072790070.1 ANPEP [organism=Taeniopygia guttata] [GeneID=115496726]	XM_072933969.1:441-3431 ANPEP [organism=Taeniopygia guttata] [GeneID=115496726] [region=cds]
XP_032247934.1|XM_03239_f39138	Phoca vitulina	XP_032247934.1	XM_032392043.1:32-2953	0	2919	XP_032247934.1 ANPEP [organism=Phoca vitulina] [GeneID=116624269]	XM_032392043.1:32-2953 ANPEP [organism=Phoca vitulina] [GeneID=116624269] [region=cds]
XP_006867240.1|XM_00686_e7fc68	Chrysochloris asiatica	XP_006867240.1	XM_006867178.1:1-2904	0	2901	XP_006867240.1 ANPEP [organism=Chrysochloris asiatica] [GeneID=102827539]	XM_006867178.1:1-2904 ANPEP [organism=Chrysochloris asiatica] [GeneID=102827539] [region=cds]
XP_067161786.1|XM_06730_f8a5f4	Apteryx mantelli	XP_067161786.1	XM_067305685.1:276-3167	0	2889	XP_067161786.1 ANPEP [organism=Apteryx mantelli] [GeneID=106496831]	XM_067305685.1:276-3167 ANPEP [organism=Apteryx mantelli] [GeneID=106496831] [region=cds]
XP_016007055.1|XM_01615_c90c5c	Rousettus aegyptiacus	XP_016007055.1	XM_016151569.2:333-3230	0	2895	XP_016007055.1 ANPEP [organism=Rousettus aegyptiacus] [GeneID=107514149]	XM_016151569.2:333-3230 ANPEP [organism=Rousettus aegyptiacus] [GeneID=107514149] [transcript=X1] [region=cds]
XP_075413562.1|XM_07555_9cf6a9	Tenrec ecaudatus	XP_075413562.1	XM_075557447.1:367-3291	0	2922	XP_075413562.1 ANPEP [organism=Tenrec ecaudatus] [GeneID=142456270]	XM_075557447.1:367-3291 ANPEP [organism=Tenrec ecaudatus] [GeneID=142456270] [region=cds]
XP_031755081.1|XM_03189_154812	Xenopus tropicalis	XP_031755081.1	XM_031899221.1:537-3470	0	2931	XP_031755081.1 anpep [organism=Xenopus tropicalis] [GeneID=100492262]	XM_031899221.1:537-3470 anpep [organism=Xenopus tropicalis] [GeneID=100492262] [transcript=X1] [region=cds]
XP_013014240.1|XM_01315_0ec92b	Cavia porcellus	XP_013014240.1	XM_013158786.2:334-3240	0	2904	XP_013014240.1 Anpep [organism=Cavia porcellus] [GeneID=100727522]	XM_013158786.2:334-3240 Anpep [organism=Cavia porcellus] [GeneID=100727522] [transcript=X1] [region=cds]
XP_036591148.1|XM_03673_85c143	Trichosurus vulpecula	XP_036591148.1	XM_036735253.1:403-3294	0	2889	XP_036591148.1 ANPEP [organism=Trichosurus vulpecula] [GeneID=118828563]	XM_036735253.1:403-3294 ANPEP [organism=Trichosurus vulpecula] [GeneID=118828563] [region=cds]
XP_034795302.2|XM_03493_12cc7b	Pan paniscus	XP_034795302.2	XM_034939411.4:309-3212	0	2901	XP_034795302.2 ANPEP [organism=Pan paniscus] [GeneID=100977702]	XM_034939411.4:309-3212 ANPEP [organism=Pan paniscus] [GeneID=100977702] [transcript=X3] [region=cds]
XP_056721981.1|XM_05686_7e621c	Euleptes europaea	XP_056721981.1	XM_056866003.1:20-3031	0	3009	XP_056721981.1 ANPEP [organism=Euleptes europaea] [GeneID=130492206]	XM_056866003.1:20-3031 ANPEP [organism=Euleptes europaea] [GeneID=130492206] [region=cds]
XP_072201535.1|XM_07234_a7edfe	Excalfactoria chinensis	XP_072201535.1	XM_072345434.1:556-3444	0	2886	XP_072201535.1 ANPEP [organism=Excalfactoria chinensis] [GeneID=140256702]	XM_072345434.1:556-3444 ANPEP [organism=Excalfactoria chinensis] [GeneID=140256702] [transcript=X1] [region=cds]
XP_049639894.1|XM_04978_3ecd9a	Suncus etruscus	XP_049639894.1	XM_049783937.1:129-3011	0	2880	XP_049639894.1 ANPEP [organism=Suncus etruscus] [GeneID=126022928]	XM_049783937.1:129-3011 ANPEP [organism=Suncus etruscus] [GeneID=126022928] [region=cds]
XP_017592419.1|XM_01773_118269	Corvus brachyrhynchos	XP_017592419.1	XM_017736930.1:52-2613	0	2559	XP_017592419.1 ANPEP [organism=Corvus brachyrhynchos] [GeneID=103619661]	XM_017736930.1:52-2613 ANPEP [organism=Corvus brachyrhynchos] [GeneID=103619661] [region=cds]
XP_029871688.1|XM_03001_66c5cf	Aquila chrysaetos chrysaetos	XP_029871688.1	XM_030015828.2:1195-4146	0	2949	XP_029871688.1 ANPEP [organism=Aquila chrysaetos chrysaetos] [GeneID=115342058]	XM_030015828.2:1195-4146 ANPEP [organism=Aquila chrysaetos chrysaetos] [GeneID=115342058] [transcript=X1] [region=cds]
XP_037365785.1|XM_03750_9b9040	Talpa occidentalis	XP_037365785.1	XM_037509888.2:234-3170	0	2934	XP_037365785.1 ANPEP [organism=Talpa occidentalis] [GeneID=119244228]	XM_037509888.2:234-3170 ANPEP [organism=Talpa occidentalis] [GeneID=119244228] [region=cds]
XP_048337980.1|XM_04848_43a976	Sphaerodactylus townsendi	XP_048337980.1	XM_048482023.1:597-3572	0	2973	XP_048337980.1 ANPEP [organism=Sphaerodactylus townsendi] [GeneID=125424628] [isoform=X1]	XM_048482023.1:597-3572 ANPEP [organism=Sphaerodactylus townsendi] [GeneID=125424628] [transcript=X1] [region=cds]
XP_057889445.1|XM_05803_b6d619	Melospiza georgiana	XP_057889445.1	XM_058033462.1:144-3086	0	2940	XP_057889445.1 ANPEP [organism=Melospiza georgiana] [GeneID=131088973]	XM_058033462.1:144-3086 ANPEP [organism=Melospiza georgiana] [GeneID=131088973] [region=cds]
XP_065544673.1|XM_06568_2e2ff2	Lathamus discolor	XP_065544673.1	XM_065688601.1:584-3547	0	2961	XP_065544673.1 ANPEP [organism=Lathamus discolor] [GeneID=136018924]	XM_065688601.1:584-3547 ANPEP [organism=Lathamus discolor] [GeneID=136018924] [transcript=X1] [region=cds]
XP_016782899.1|XM_01692_6db594	Pan troglodytes	XP_016782899.1	XM_016927410.4:373-3276	0	2901	XP_016782899.1 ANPEP [organism=Pan troglodytes] [GeneID=107968418]	XM_016927410.4:373-3276 ANPEP [organism=Pan troglodytes] [GeneID=107968418] [transcript=X1] [region=cds]
XP_020765004.2|XM_02090_170547	Odocoileus virginianus	XP_020765004.2	XM_020909345.2:370-3267	0	2895	XP_020765004.2 ANPEP [organism=Odocoileus virginianus] [GeneID=110147689]	XM_020909345.2:370-3267 ANPEP [organism=Odocoileus virginianus] [GeneID=110147689] [region=cds]
XP_028358239.1|XM_02850_7adeb6	Phyllostomus discolor	XP_028358239.1	XM_028502438.2:198-3098	0	2898	XP_028358239.1 ANPEP [organism=Phyllostomus discolor] [GeneID=114488677] [isoform=X2]	XM_028502438.2:198-3098 ANPEP [organism=Phyllostomus discolor] [GeneID=114488677] [transcript=X2] [region=cds]
XP_015728942.1|XM_01587_8144a8	Coturnix japonica	XP_015728942.1	XM_015873456.1:308-3190	0	2880	XP_015728942.1 ANPEP [organism=Coturnix japonica] [GeneID=107318986]	XM_015873456.1:308-3190 ANPEP [organism=Coturnix japonica] [GeneID=107318986] [region=cds]
XP_069722798.1|XM_06986_e40d0f	Phaenicophaeus curvirostris	XP_069722798.1	XM_069866697.1:387-3671	0	3282	XP_069722798.1 ANPEP [organism=Phaenicophaeus curvirostris] [GeneID=138725611]	XM_069866697.1:387-3671 ANPEP [organism=Phaenicophaeus curvirostris] [GeneID=138725611] [region=cds]
XP_062357403.1|XM_06250_142178	Cinclus cinclus	XP_062357403.1	XM_062501419.1:1-2880	0	2877	XP_062357403.1 ANPEP [organism=Cinclus cinclus] [GeneID=134049182]	XM_062501419.1:1-2880 ANPEP [organism=Cinclus cinclus] [GeneID=134049182] [region=cds]
XP_006740755.1|XM_00674_cc2ef2	Leptonychotes weddellii	XP_006740755.1	XM_006740692.2:570-3458	0	2886	XP_006740755.1 ANPEP [organism=Leptonychotes weddellii] [GeneID=102731693]	XM_006740692.2:570-3458 ANPEP [organism=Leptonychotes weddellii] [GeneID=102731693] [region=cds]
XP_039349050.1|XM_03949_ad64e5	Mauremys reevesii	XP_039349050.1	XM_039493116.1:24-3083	0	3057	XP_039349050.1 ANPEP [organism=Mauremys reevesii] [GeneID=120373987] [isoform=X1]	XM_039493116.1:24-3083 ANPEP [organism=Mauremys reevesii] [GeneID=120373987] [transcript=X1] [region=cds]
XP_009080345.1|XM_00908_6e764c	Acanthisitta chloris	XP_009080345.1	XM_009082097.1:31-2289	0	2259	XP_009080345.1 ANPEP [organism=Acanthisitta chloris] [GeneID=103809267]	XM_009082097.1:31-2289 ANPEP [organism=Acanthisitta chloris] [GeneID=103809267] [region=cds]
XP_052616234.1|XM_05276_71264f	Peromyscus californicus insignis	XP_052616234.1	XM_052760274.1:472-3408	0	2934	XP_052616234.1 Anpep [organism=Peromyscus californicus insignis] [GeneID=128124039]	XM_052760274.1:472-3408 Anpep [organism=Peromyscus californicus insignis] [GeneID=128124039] [region=cds]
XP_075620558.1|XM_07576_d0925b	Balearica regulorum gibbericeps	XP_075620558.1	XM_075764443.1:256-3141	0	2883	XP_075620558.1 ANPEP [organism=Balearica regulorum gibbericeps] [GeneID=142603484]	XM_075764443.1:256-3141 ANPEP [organism=Balearica regulorum gibbericeps] [GeneID=142603484] [transcript=X1] [region=cds]
XP_030353729.1|XM_03049_383c54	Strigops habroptila	XP_030353729.1	XM_030497869.1:221-3178	0	2955	XP_030353729.1 ANPEP [organism=Strigops habroptila] [GeneID=115612945]	XM_030497869.1:221-3178 ANPEP [organism=Strigops habroptila] [GeneID=115612945] [region=cds]
XP_059227561.1|XM_05937_69b176	Mustela nigripes	XP_059227561.1	XM_059371578.1:223-3165	0	2940	XP_059227561.1 ANPEP [organism=Mustela nigripes] [GeneID=131999044]	XM_059371578.1:223-3165 ANPEP [organism=Mustela nigripes] [GeneID=131999044] [region=cds]
XP_060014743.1|XM_06015_cac948	Lagenorhynchus albirostris	XP_060014743.1	XM_060158760.1:4134-7070	0	2934	XP_060014743.1 ANPEP [organism=Lagenorhynchus albirostris] [GeneID=132525672]	XM_060158760.1:4134-7070 ANPEP [organism=Lagenorhynchus albirostris] [GeneID=132525672] [transcript=X1] [region=cds]
XP_028907451.1|XM_02905_7153cf	Ornithorhynchus anatinus	XP_028907451.1	XM_029051618.1:402-3311	0	2907	XP_028907451.1 ANPEP [organism=Ornithorhynchus anatinus] [GeneID=100084185]	XM_029051618.1:402-3311 ANPEP [organism=Ornithorhynchus anatinus] [GeneID=100084185] [region=cds]
XP_012867324.1|XM_01301_bed19e	Dipodomys ordii	XP_012867324.1	XM_013011870.1:372-3146	0	2772	XP_012867324.1 Anpep [organism=Dipodomys ordii] [GeneID=105982298]	XM_013011870.1:372-3146 Anpep [organism=Dipodomys ordii] [GeneID=105982298] [region=cds]
XP_002929974.1|XM_00292_58dfd7	Ailuropoda melanoleuca	XP_002929974.1	XM_002929928.4:229-3129	0	2898	XP_002929974.1 ANPEP [organism=Ailuropoda melanoleuca] [GeneID=100483644]	XM_002929928.4:229-3129 ANPEP [organism=Ailuropoda melanoleuca] [GeneID=100483644] [region=cds]
XP_056355550.1|XM_05649_7633a8	Oenanthe melanoleuca	XP_056355550.1	XM_056499575.1:557-3532	0	2973	XP_056355550.1 ANPEP [organism=Oenanthe melanoleuca] [GeneID=130257242]	XM_056499575.1:557-3532 ANPEP [organism=Oenanthe melanoleuca] [GeneID=130257242] [transcript=X1] [region=cds]
XP_068954709.1|XM_06909_2982d8	Petaurus breviceps papuanus	XP_068954709.1	XM_069098608.1:583-3471	0	2886	XP_068954709.1 ANPEP [organism=Petaurus breviceps papuanus] [GeneID=138169281] [isoform=X1]	XM_069098608.1:583-3471 ANPEP [organism=Petaurus breviceps papuanus] [GeneID=138169281] [transcript=X1] [region=cds]
XP_062060815.1|XM_06220_3caccf	Lepus europaeus	XP_062060815.1	XM_062204831.1:257-3154	0	2895	XP_062060815.1 ANPEP [organism=Lepus europaeus] [GeneID=133769636]	XM_062204831.1:257-3154 ANPEP [organism=Lepus europaeus] [GeneID=133769636] [region=cds]
XP_045001175.1|XM_04514_b89b6e	Jaculus jaculus	XP_045001175.1	XM_045145240.1:165-3065	0	2898	XP_045001175.1 Anpep [organism=Jaculus jaculus] [GeneID=101600232]	XM_045145240.1:165-3065 Anpep [organism=Jaculus jaculus] [GeneID=101600232] [region=cds]
XP_027601194.2|XM_02774_70af4d	Pipra filicauda	XP_027601194.2	XM_027745393.2:663-3929	0	3264	XP_027601194.2 ANPEP [organism=Pipra filicauda] [GeneID=114000803] [isoform=X1]	XM_027745393.2:663-3929 ANPEP [organism=Pipra filicauda] [GeneID=114000803] [transcript=X1] [region=cds]
XP_034376252.1|XM_03452_d3fe76	Arvicanthis niloticus	XP_034376252.1	XM_034520361.1:525-3428	0	2901	XP_034376252.1 Anpep [organism=Arvicanthis niloticus] [GeneID=117721580]	XM_034520361.1:525-3428 Anpep [organism=Arvicanthis niloticus] [GeneID=117721580] [region=cds]
XP_060473634.1|XM_06061_d2e40f	Panthera onca	XP_060473634.1	XM_060617651.1:218-3145	0	2925	XP_060473634.1 ANPEP [organism=Panthera onca] [GeneID=132668677]	XM_060617651.1:218-3145 ANPEP [organism=Panthera onca] [GeneID=132668677] [region=cds]
NP_001068612.1|NM_00107_56415a	Bos taurus	NP_001068612.1	NM_001075144.1:44-2941	0	2895	NP_001068612.1 ANPEP [organism=Bos taurus] [GeneID=404191]	NM_001075144.1:44-2941 ANPEP [organism=Bos taurus] [GeneID=404191] [region=cds]
XP_042843592.1|XM_04298_2a1d2a	Panthera tigris	XP_042843592.1	XM_042987658.1:221-3124	0	2901	XP_042843592.1 ANPEP [organism=Panthera tigris] [GeneID=102962318]	XM_042987658.1:221-3124 ANPEP [organism=Panthera tigris] [GeneID=102962318] [region=cds]
XP_030174598.1|XM_03031_6eae5b	Lynx canadensis	XP_030174598.1	XM_030318738.1:1-3132	0	3129	XP_030174598.1 ANPEP [organism=Lynx canadensis] [GeneID=115516265]	XM_030318738.1:1-3132 ANPEP [organism=Lynx canadensis] [GeneID=115516265] [region=cds]
XP_061855431.1|XM_06199_65dce2	Colius striatus	XP_061855431.1	XM_061999447.1:467-3370	0	2901	XP_061855431.1 ANPEP [organism=Colius striatus] [GeneID=104552833]	XM_061999447.1:467-3370 ANPEP [organism=Colius striatus] [GeneID=104552833] [transcript=X1] [region=cds]
XP_003921666.1|XM_00392_0d11fb	Saimiri boliviensis	XP_003921666.1	XM_003921617.4:292-3228	0	2934	XP_003921666.1 ANPEP [organism=Saimiri boliviensis] [GeneID=101037850]	XM_003921617.4:292-3228 ANPEP [organism=Saimiri boliviensis] [GeneID=101037850] [region=cds]
XP_062947896.1|XM_06309_8bd2f3	Cynocephalus volans	XP_062947896.1	XM_063091826.1:22-2916	0	2892	XP_062947896.1 ANPEP [organism=Cynocephalus volans] [GeneID=134373803]	XM_063091826.1:22-2916 ANPEP [organism=Cynocephalus volans] [GeneID=134373803] [region=cds]
XP_021397454.1|XM_02154_01d7ce	Lonchura striata	XP_021397454.1	XM_021541779.1:165-3224	0	3057	XP_021397454.1 ANPEP [organism=Lonchura striata] [GeneID=110476645]	XM_021541779.1:165-3224 ANPEP [organism=Lonchura striata] [GeneID=110476645] [region=cds]
XP_068552170.1|XM_06869_8159a1	Anas acuta	XP_068552170.1	XM_068696069.1:615-3530	0	2913	XP_068552170.1 ANPEP [organism=Anas acuta] [GeneID=137863153]	XM_068696069.1:615-3530 ANPEP [organism=Anas acuta] [GeneID=137863153] [transcript=X1] [region=cds]
XP_004432004.1|XM_00443_633427	Ceratotherium simum simum	XP_004432004.1	XM_004431947.2:435-3338	0	2901	XP_004432004.1 LOC101403675 [organism=Ceratotherium simum simum] [GeneID=101403675]	XM_004431947.2:435-3338 LOC101403675 [organism=Ceratotherium simum simum] [GeneID=101403675] [region=cds]
XP_009319778.1|XM_00932_95717f	Pygoscelis adeliae	XP_009319778.1	XM_009321503.1:94-2232	0	2136	XP_009319778.1 ANPEP [organism=Pygoscelis adeliae] [GeneID=103914790]	XM_009321503.1:94-2232 ANPEP [organism=Pygoscelis adeliae] [GeneID=103914790] [region=cds]
XP_019839426.2|XM_01998_398c64	Bos indicus	XP_019839426.2	XM_019983867.2:517-3414	0	2895	XP_019839426.2 ANPEP [organism=Bos indicus] [GeneID=109575620]	XM_019983867.2:517-3414 ANPEP [organism=Bos indicus] [GeneID=109575620] [transcript=X1] [region=cds]
XP_058398431.1|XM_05854_2c06ab	Diceros bicornis minor	XP_058398431.1	XM_058542448.1:647-3550	0	2901	XP_058398431.1 ANPEP [organism=Diceros bicornis minor] [GeneID=131406452]	XM_058542448.1:647-3550 ANPEP [organism=Diceros bicornis minor] [GeneID=131406452] [region=cds]
